2,"茶盬 內 撈 豬肉","撈無 姑婆"
3,"做 師公 貿 哭","包死"
1,"棉被 內 放屁","獨響 獨 享"
1,"阿督仔 食 雞蛋糕","客氣"
3,"銀行 的 會計","待幣 待 斃"
1,"銅銀 買 紙靴","雙 人 暢"
3,"棉紗 浸 水","歹紡"
3,"白賊七仔 講古","騙 戇人"
2,"木師仔 鋸 柴箍","東 一 鋸 西 一 鋸 東 一 句 西 一 句"
2,"青瞑 食 圓仔","心內 有 數"
3,"石壁 釘 鋼釘","硬拄硬"
1,"紅毛塗 攪水","搞硬 搞 定"
3,"鼎 內 炒 螞 蟻","走 投 無 路"
3,"趕鴨仔 上架","強 人 所 難"
3,"十二月天 翻新茨","寒死"
2,"矮仔人 看戲","聽聲"
3,"十 個 一角 交落 塗骹","一箍散散"
3,"師公 吹 法螺","嚇鬼"
1,"貓仔 俥倒 糜","狗暢 夠爽"
3,"阿公 娶 娒","加婆"
2,"尻川 生粒仔","朆坐 無 多"
2,"省主席","省 煮 熟 沙西米"
2,"閃開 借 過","朆 擋路 麥 當 勞"
3,"先生 搬茨","冊 就是 冊 恨 就是 恨"
3,"青瞑 洗身軀","亂 沖 亂衝"
2,"恆春 設 機場","有機可乘"
3,"有應公 童乩","講鬼話"
3,"頭毛 糊 藥膏","有 毛病"
3,"弄 破 鴨 蛋","抔仁 不 仁"
2,"洞簫 吊 喙鬚","震動 甩"
3,"火車頭 出煙","白 氣"
1,"火燒 紅蓮寺","廟災 妙 哉"
3,"青瞑 看 電影","目 中 無人"
3,"阿里山 杜定","青骹 生手"
3,"青瞑 掛目鏡","無路用"
3,"山頂 水窟","愛 乾"
2,"塗豆 剝殼","愛 仁 愛人"
1,"老 甘蔗 頭","老根節 老 斟酌"
3,"五 支 手指頭仔","三 長 兩 短"
3,"墓仔埔 放炮","驚死人"
3,"放屁 脫 褲","多此 一舉"
3,"喙鬚 糊 膏藥","有 毛病"
3,"東埔 的 衙門","無 咧 聽"
3,"倩鬼 醫 病","包死"
1,"九 個人 分 十塊 粿","有量"
3,"虱目魚 落鼎","唉唉叫"
3,"菩薩 著賊偷","失神"
3,"瘟痀 翻畚斗","食力 佫 歹看"
3,"十全 欠 二味","八珍"
1,"三分錢 分 二 個","一 是 一 二 是 二"
3,"褪 腹 裼 接 人客","失禮"
1,"大箍 食 肥豬肉","加油加油"
2,"斑鳩 哮","咕咕咕 久久久"
3,"開 電風","風流"
2,"黃麻布 做 內褲","看現現"
1,"缺喙 食薰","有噗 有譜"
2,"一角 分 作 兩半","五 分 五 分"
2,"尻川 夾 算盤","步步 算"
2,"無牙仔 食 甘蔗","加減 舔"
1,"畢業 紀念相","百 面"
3,"乞食 拜 公媽","卸祖公"
3,"秀才 看 遺書","讀死冊"
1,"田中央 起廟","種宮 正經"
3,"牽豬哥","趁暢"
3,"塗牛 入 海","一 去 不 回"
3,"熱天 穿 皮裘","呣是時陣"
3,"蕗蕎蔥","不 成 蒜 不 成算"
3,"剃頭店 歇睏","無 理髮 無汝法"
3,"九月 蟳","無膏"
3,"永靖 枝仔冰","冷冷 硬硬"
3,"米粉筒","百百孔 代誌 真多"
3,"硬脾","朆 消化"
3,"尻川 歕 嗶仔","放屁"
2,"一世人 嫁 一 個 尫","不 二 媳 不二價"
3,"外甥仔 娶 娒","了聯 了然"
2,"雞母 拄 著 一 墩","塗蚓 總統"
3,"囡仔 和尚 唸經","有 口 無 心"
3,"蠓仔 叮 牛角","無採工"
3,"日本人 的刨 刀","顛倒 刨"
3,"冷氣間 講話","冷 言 冷 語"
3,"古早 的 水缸","甕肚"
1,"籠床 提 粿","穩 著 的"
3,"囡仔 食 毛蟹","愛栱 愛 講"
2,"儉錢 買 檳榔","留後哺 留後步"
3,"開 冷氣","下流"
3,"一 粒 田螺 九碗 湯","無味無素"
3,"老和尚 唸經","老 套"
2,"員林 車頭","普通普通"
2,"蚵仔 炒 蔭豉","食死嘛甘願"
3,"蕃仔 喙鬚","無半撇"
2,"日本人 的 分 多 式","假褲 假酷"
3,"囡仔 做 大戲","做朆來"
3,"六 二","五四三"
3,"鴨 蛋 丟 過 山","看破"
1,"西瓜藤 搭 菜瓜棚","出鋒頭"
3,"雞仔子 的 阿嬤","雞婆 加婆"
3,"三十 暗暝 看 月 亮","無 亮 無望"
2,"利刀 切 豆腐","兩面 光"
1,"包公 斷 案","鐵 面 無私"
3,"擔柴 入山","顛倒摒"
3,"火燒 銀紙店","劃 給 土地公"
3,"地球 是 圓 的","相拄會著"
2,"三頓 食 無飽","餓肚 五堵"
3,"外行 頭家","害死 薪勞"
3,"瓜笠仔 扑呣見 去","帽 失 冒失"
3,"狗 頭 滴 著 麻油滓","食朆著"
1,"外省人 食 麵線","麵線 免仙"
3,"放尿 攪沙","朆做堆"
3,"韓 信 分 粿","乞 食無 份"
3,"雞母 抾 食","答喙答舌"
2,"桌頂 的 桌布","搵起 穩起"
1,"高射炮 手","見 機 行事"
3,"北斗 牛販仔","套 好好"
3,"竹籃仔 撈 水","一 場 空"
3,"稿 紙 寫 到 邊","無 夠格"
3,"山河 食 肉粽","硬 吞"
3,"破 船 拖 入港","漏 不修 老不修"
2,"舊社 囡仔 食 點心","公食公開"
3,"瘂口仔 食 苦瓜","有 苦難 言 有 口 難 言"
3,"阿超 發 膦 毛","據在伊去"
2,"甲乙仔 割 韭菜","底仔夭有"
2,"烏雞母 生 白雞蛋","無 稀奇"
3,"和尚 騙 囡仔","雞姦 加 幹"
2,"水晶 目鏡","在人 合目"
2,"四兩 雞仔 半 斤 頭","大頭 雞 大 頭家"
3,"老人 喝 酒醉","老番顛"
3,"穿 䘥 仔 扭 到 無 袖","本來就無"
1,"楊貴妃 唱歌","有 聲 有 色"
3,"三更半暝 出世","亥 時 人 害死人"
3,"孫悟空 叫 八戒","師 弟 輸多"
3,"師公 唸 咒","死訣"
2,"大 門口 的 春聯","年年 有"
3,"天公 喝 燒酒","天酡 顛 憒"
3,"麥 當 勞","朆 擋路"
2,"一 間 貨 賣了了","通銷 通宵"
3,"蔭豉 炒 蕹菜","落孔 落空"
3,"一 條 索仔 扑 歸 百 個 結","僫敨"
3,"戴 火炭籠","做烏龜"
3,"師公壇 有鬼","無可能"
3,"膦屌拄 著 壁","呣知 頭尾"
3,"螿蠩 展 氣功","膨風"
3,"台灣 蟳","無膏"
3,"上帝公 拔輸筊","摃龜"
3,"鯽仔魚 食 著 油粕仔 水","摒肚"
2,"白布 沾 著 黕仔膠","歹洗 歹勢"
3,"喙唇皮 抹油","滑溜秀"
3,"三 代 粒積","一 代 開空"
1,"尻川 行經","當紅"
3,"矮仔人 潦水","拄膦 賭爛"
2,"女 首領","無 鬚 老大"
3,"尻脊 背 痰壺","據在人 呸瀾"
1,"阿 美 摸著 膦屌","阿 彌陀 佛"
3,"奶母 抱 囡仔","別人 的"
3,"眠床骹 放風吹","朆衝"
3,"六月 毛蟹","無膏"
1,"水鬼 變 城隍","高升"
2,"乞食 賣 筊 蔗","轉途"
3,"豬哥 掛鞍","呣是馬 呣是買"
1,"三藏 的 冊","真 經 正經"
3,"十 粒 雞卵 九隻 雞仔子","一 個 壞 蛋"
3,"用 矸仔 承 雨水","矸承 奸臣"
3,"青瞑 看 告示","看無"
2,"草人 披 椶蓑","假鬼假怪"
1,"芋仔 炒米粉","正味"
2,"福州城","假京 假驚"
2,"瘂口仔 扑 官司","用 手 比 卡 緊"
1,"老 牛 換 老 馬","雙 人 暢"
3,"孝 悌 忠信 禮 義 廉","無恥"
3,"三藏 的 匾擔","擔經 擔 驚"
3,"瘟痀 睏 椅條","朆直"
3,"水牛 過 溪","厚屎尿"
3,"擔屎 朆 偷 吃","假 古意"
3,"客人仔 穿 皮鞋","著 皮鞋 足 悲哀"
3,"矮仔人 看戲","跟人 扑拍仔"
2,"三 叔公 賣 荖葉","拄仔好"
3,"提 火炭 做 枕頭","烏頸 烏龜"
3,"棺柴 底 煉 豬油","死炸 死諍"
3,"犀牛 照 角","見面就觸"
3,"矮仔人 爬 茨頂","欠梯 欠推"
1,"仙人 放屁","不 同 凡 響"
3,"尻川 有 幾 支 毛","看現現咧"
3,"老猴 爬 竹篙尾","無步"
2,"大樓 電梯","起起落落"
2,"街仔路 的 青紅燈","逐家看"
3,"尼姑 給 蠓仔 叮","用 歕的"
3,"丁梅仔 給請","假無意"
3,"二元 開 五 角","一箍 五 毛 一箍 無 毛"
2,"彌勒佛","好笑神"
3,"戲棚頂 的 皇帝","做無久"
3,"一 屎礐仔 看 三 擔","差遠咧"
3,"向 善仔 援 公事","拄仔好"
2,"暗時 走路","無影"
3,"二 三 五六七 八 九 十","無 一 無 四 無意無思"
3,"乞食 背 葫蘆","假仙"
3,"白布 加 落去 染 缸 內","洗朆清氣"
3,"刣豬仔 送禮","提 心 吊 膽"
3,"愚 人 拜 公媽","那 看 那 無 來 食"
3,"路邊 的 尿桶","眾人 漩"
2,"敏捷仙 禁尿","朆 呣是 朆"
2,"陳世美 犯法","包辦"
1,"鳥鼠 爬 竹篙仔","一目通一目"
3,"反攻 大陸","講 瘋 話"
1,"屎礐仔 內 掏 屎","真便"
3,"八仙桌 欠 一 支 骹","擺朆平"
3,"中 寮 人 食 甘蔗","無斬節"
3,"半暝仔 看 日頭","夭早咧"
2,"青瞑 讀冊","罔看"
2,"白矸仔 貯 清水","看 透過"
3,"棺柴 底 伸手","死愛錢"
1,"孝男 跋倒","挒 斗"
2,"缺喙 叫 妹婿","密煞"
3,"菜頭 開花","花心"
2,"十 二 月 屎桶","盡 摒"
2,"喙唇 糊 糊仔","歹開喙"
2,"門牌 第一號","頭家"
3,"雞仔 啄 鈕仔","無採 啄"
1,"黑松汽水","上衝"
3,"塗州 賣 鴨 蛋","死 了"
3,"鴨寮內 無 隔暝 塗蚓","留朆稠"
1,"一二三 五六七","無 四 無 事"
3,"尿桶 開花","散了了"
3,"老 牛 拖車","載貨 災禍"
3,"蜈蚣 趖 入去 螞 蟻 巢","該死"
3,"猴 穿 衫","成人"
3,"狗 食 糯 米","朆 變"
3,"鹽甕 生 虫","無 即 款 戴誌"
3,"頭殼頂 插 葵扇","出風頭 出鋒頭"
3,"閹雞 拖 木屐","隨趁隨食"
3,"軟土","深掘"
3,"澎湖 鵁鷦","無情 無 義"
1,"雷公 相扑","鬧翻天"
3,"乞食 做忌","無 半 碟 無半撇"
1,"三 月尾 桃花","都 謝 了 多謝了"
3,"煙囪栱 破孔","歹栱 歹講"
2,"老阿婆 哈肺","一 望 無 牙 一望無涯"
3,"天燈 點火","飄飄 然"
1,"牛 觸 親姆","對對"
2,"阿強仔 食 齒粉","涼涼"
3,"上帝爺公 放屁","神氣"
1,"紅龜粿 抹油","媠面"
3,"五 月 種 茄仔","無 結果"
1,"客人仔 磨 鉸刀","無簡單"
2,"乞食 做忌","沒什 物 沒什 麼"
3,"褲 頭插 香","膦 神"
1,"老 壽星 扑 算盤","老 謀 深 算"
3,"剉 大 樹 掠 飛鳥","愚大呆"
3,"師公 唸 咒","呼神 風神"
3,"無 牛 駛 馬","不得已"
3,"三斤 貓 咬 四斤 鳥鼠","不 自 量力"
3,"日本人 扑呣見 粉鳥","無哈度 無法度"
3,"賴 卯 請人客","該 來 無 來"
2,"火燒 竹仔林","無 竹殼 無的確"
2,"道士 唸經","照本宣科"
3,"背 棺柴 問路","找死路"
3,"賊仔 扑 官司","穩輸"
3,"過桌 拈柑","僭權"
3,"無 桊鼻 的 牛","亂 竄 亂 闖"
3,"耳孔 塞 桌布","假 無 聽著"
1,"裁縫 掛 手指","頂 針 頂真"
2,"田螺 趖 過","有痕"
2,"尼姑 生囝","罕 咧 幾 時"
1,"十 二 月 肉 湯","穩 凍 穩當"
3,"六月 龍眼","白 核 白 囫"
1,"台南 擔仔麵","食好鬥相報"
2,"青瞑 顧 柑仔","罔 嘩"
3,"屎桶 開花","屎大了 事大了"
3,"蠓仔 叮 菩薩","看 做 人頭 看錯 人頭"
2,"細碗 食飯","靠添 靠 天"
1,"尼姑 相扑","無 鬃 通 搝"
3,"甘蔗 無 剝葉","無 目"
3,"月娘 下 看 影","那 看 那 大"
3,"布袋戲 演出","幕 後 有 人"
1,"乞食 抾 著 黃金","暢死"
3,"墓仔埔 做戲","鬼欲看"
1,"日落 西山","上紅"
1,"陸軍 與 空軍 相戰","射天射地 謝 天 謝 地"
1,"一 孔 掠 雙隻","好孔"
1,"憨狗松 嫁 查娒囝","看 貨"
2,"大佛仔 削 甘蔗","箌咧 即 知 長"
3,"大箍 好看頭","刣 無 肉"
3,"瘟痀仔 泅水","彎泅 冤仇"
3,"六月 棉被","揀 人 蓋"
2,"頭家娘 難產","生理子 歹生"
3,"生理人 擔 大肥","賣屎 朆使"
2,"大嚨喉 叫 人","好 喊 好險"
2,"大娒 無 佇茨","小 吵"
3,"一 鹿 九 鞭","假的 較多"
2,"三 個人 放 無 屎","無便 無 變"
3,"和尚 化緣","無寺 無是"
3,"鵁鴒 學 講話","跟人 喙尾"
3,"田蛤仔 攬 芋莖","蕩 拐"
1,"長 頸 鹿 關 在 羊 群","非常 突出"
2,"茨頂尾 發 白菜","強發"
3,"阿戇 娶 媠娒","錢 的 關係"
3,"半暝仔 記 帳","暗算"
3,"美國 西裝","大軀 大輸"
3,"食 滷蛋 配 高梁酒","穩死"
3,"皇帝 尿壺","國鼈 固執"
2,"鬼仔 摸 閻羅王 尻川","好膽"
3,"幼稚園 招生","老 不 收 老不修"
3,"坐船 攑 雨傘","無天無地"
3,"瘟痀 他茨","彎家 冤家"
3,"閻羅王 講話","鬼 聽有"
1,"青瞑 挽 菝仔","穩當"
2,"鎮守 古廟","老神在在"
1,"草地 親家 坐大位","人倯 禮朆戆"
3,"塗豆 滴 落去 豬血湯","血仁 廢人"
1,"一目仔 看戲","一目了然"
2,"茴窯 籬笆","朆摸咧"
3,"鼎 底 的螞 蟻","走 投 無 路"
2,"魁星 落海","未必"
2,"囡仔 痛風 老人 疳積","無 即 款 戴誌"
2,"缺喙 興 留 喙鬚","假勢 架勢"
3,"尼姑 走 了了","空 庵"
2,"老 妓女","耐膣 荔枝"
2,"閹夫","斷根"
2,"畢業 證書","出師表"
2,"和尚 返去 北 京","倚歸爿"
3,"和尚 攑 雨傘","無髮 無 天 無法 無 天"
3,"鳥鼠 入 風 箱","兩 頭 受氣"
3,"猴齊天 做 投手","豬哥 承 豬哥神"
3,"和尚 分 家","多寺 多事"
3,"鳥鼠仔 嫁 查娒囝","吱吱 喳喳"
3,"落雨天 出 太陽","假晴 假情"
2,"主席 就 位","台中"
2,"先生娘 寫 的","細 字 細膩"
3,"三骹 螿蠩","歪 肩 故意 為難"
1,"關公 看 春秋","一目了然"
2,"螞 蟻 爬 樹","隨人拚"
3,"瘋 狗 四界走","死啊"
3,"十二月天 講話","冷 言 冷 語"
3,"老伙仔 穿 針","找 孔 找 縫"
3,"茨間內 踢 骹 球","四界碰壁"
3,"北港 香爐","人人 插"
3,"囡仔 行路","小人步"
3,"阿婆仔 大腹肚","公暢 講暢"
3,"頭殼頂 生粒仔","額外 負擔"
3,"鴨 蛋 錣籤","滴滴答答"
1,"三 房 二 廳","好 廳 好聽"
3,"三 寶 師父","無夠看"
2,"囡仔 穿 大人 木屐","伸後 偆後"
3,"烏鶖 騎 水牛","無四配"
2,"黃 縣長 批 簽呈","半 照准"
2,"斷 線 風吹","無 牽 無 掛"
3,"目睭皮 無 漿 泔","有眼 不 識 泰山"
3,"瘟痀 朝天子","真 歹看"
2,"校長 無 來 隨人","食家己"
3,"烏人 食 火炭","烏食烏"
3,"閻羅王 無 米","枵鬼"
1,"老道士 放屁","句句 真 言"
3,"出山 即 要 請 醫生","朆 赴"
2,"尻川 箌柄","好攑人 好額人"
3,"和尚 撐 船","無髮 渡 無法度"
3,"捧 糖仔 無 洗手","黏漓漓"
3,"林投葉 拭尻川","去倒 裂"
3,"新婦 見 大家","拜 了 敗 了"
3,"鍾馗 嫁 小妹","鬼婚 鬼 混"
3,"無 牛 駛 馬","暫度"
3,"雷公仔 子","夭壽"
1,"老爺 過渡","該載 佳哉"
3,"姜子牙 釣魚","線仙"
3,"買","四 骹咧 馬"
2,"田螺 唅 水 度 過冬","候 時機"
3,"杉仔行","柴多咧 差多咧"
3,"木蝨","食客"
