1,"百靈遇 鸚鵡","會 唱 的 碰到 會 說 的"
1,"百米 短跑","有始 有終"
1,"百年 的 大樹","根深蒂固"
1,"百年 的 瓜子 千年 的 樹","根深蒂固"
3,"百年 的 歪 脖樹","定型 了"
3,"百年 鳥龜 下 臭 卵","老壞 蛋"
3,"百年 松樹 五月 芭蕉","粗枝 大葉"
1,"百鳥 展翅","各顯 其能"
2,"百歲 老人 過 生日","難得 有 一回"
1,"百歲 老人 學 跳舞","人 老 心不老"
1,"百歲 老人 做大壽","四世同堂"
2,"百萬雄 師下 江南","興師 動眾"
1,"百萬雄 獅過 大江","勢 不可 當"
3,"百 隻 麻雀 炒 碟 菜","儘 是 嘴"
1,"柏油 燙 豬頭","連 根拔"
3,"擺渡 不成 翻 了 舟","兩頭誤"
1,"敗家子 回頭","金不換"
3,"拜罷 天地 去 討飯","沒過 一天 好日子"
1,"拜年 不 磕頭","幹什麼 來 了"
1,"拜年 的 話","好 聽"
1,"拜年 的 見 了 面","你好 我 也好"
1,"拜堂 的 夫妻","謝天 謝地"
3,"扳不倒 照鏡子","裡外 不是 人"
2,"扳倒 大樹 掏 老鴿","揀 有把握 的 干"
2,"扳倒 大樹 掏 老鴰","揀 有把握 的 干"
2,"扳倒 大 甕 掏 小米","摸 到底 了"
2,"扳倒 葫蘆灑 了 油","一不做 二不休"
3,"扳倒 礁窩嚇 跑 婆婆","潑婦"
1,"扳倒 樹 掏 老鴰","穩 逮"
1,"扳手 緊 螺帽","絲絲入 扣"
2,"扳著 指頭 算賬","有數"
3,"班門 弄 斧","自不量力"
3,"斑 鳩 打架","賣 弄 風流"
1,"斑馬 的 腦袋","頭頭 是 道"
3,"搬家 丟了 老婆","粗心 極了"
2,"搬 竹竿 進 胡同","直來 直去"
3,"搬著 梯子 上天","沒門"
3,"板凳 倒地","四腳 朝天"
3,"板凳 倒立","四腳 朝天"
3,"板凳 爬 上 牆","怪事 一回"
3,"板凳 上 打麻將","抓不開"
1,"板凳 上擱 窩 窩頭","有板有眼"
3,"板門 上 貼門神","一個 向 東一個 向 西"
1,"板上 釘 釘子","穩 紮 穩打"
3,"半邊 豬頭","獨眼"
2,"半道 上 撿 個 喇叭","有 得 吹 了"
1,"半道 上遇 親人","喜相逢"
3,"半吊子 的 一半","二百五"
3,"半個 銅錢","不 成方 圓"
2,"半截 梭子 織布","獨來 獨往"
2,"半空 的 云彩","變化 多端"
3,"半空中 盪 鞦 韆","不落實"
1,"半空中 的 火把","高明"
1,"半空中 點燈","高明"
3,"半空中 吊 帳子","不著 實地"
1,"半空中 放風箏","總有 牽線 人"
1,"半空中 騎馬","騰云 駕霧"
2,"半籃子 喜鵲","嘰嘰 喳喳"
3,"半兩人 說 千斤 語","好大 的 口氣"
3,"半路上 碰見 劫 道 的","凶多吉少"
1,"半路上 出家","從頭 學起"
3,"半路上 丟算盤","失算 了"
3,"半路上 留 客人","嘴上 熱情"
2,"半路上 殺 出個 程咬金","突 如其 來 措手不及"
1,"半路上 殺 出個 楊 排風","好 厲害 的 丫頭"
3,"半路 天 小差","有始 無終"
3,"半瓶 於 醋","晃 蕩 得 很"
3,"半天 打不出 噴嚏 來","難受"
2,"半天 云裡 踩 鋼絲","提心 吊膽"
2,"半天 云里長 滿草","破天荒"
3,"半天 云裡 唱歌","調子 太高"
3,"半天 云裡 吃喝","空喊"
1,"半天 云裡 打燈 籠","高明"
3,"半天 云裡 打電話","空談"
3,"半天 云裡 打 麻雀","空對空"
1,"半天 云裡 打算 盤","算得 高"
3,"半天 云裡 翻 跟頭","不著 實地"
1,"半天 云裡 翻賬 簿","算得 高"
3,"半天 云裡 放屁","臭氣 熏天"
1,"半天 云裡掛 剪子","高才"
1,"半天 云裡 喊口號","呼聲 很 高"
3,"半天 云里 拉家常","空談"
1,"半天 云裡 聊天","高談 闊論"
3,"半天 云裡 拋 棉花","肯定 落空"
3,"半天 云裡 跑 馬","露馬腳"
2,"半天 云裡 騎仙鶴","遠 走高 飛"
1,"半天 云裡響 炸雷","驚天動 地"
3,"半天 云裡 寫 文章","空話連"
1,"半天 云裡 演雜技","藝高人 膽大"
3,"半天 云裡 找 對象","要求 太高"
1,"半天 云裡 作演 說","高論"
1,"半天 云裡 做 演說","高論"
1,"半天 云中 拍巴掌","高手"
3,"半天 抓云","一句 空話"
3,"半響 打不出 噴嚏 來","干難 受"
3,"半夜 拔河","暗中 使勁"
3,"半夜 吃 甘庶","不知 頭尾"
2,"半夜 吃黃連","暗中 叫苦"
3,"半夜 出門 做生意","賺 黑 錢"
1,"半夜 打雷 心不驚","問心 無愧"
3,"半夜 彈琴","暗中 作樂"
1,"半夜 過獨木橋","步步小心"
3,"半夜 雞 叫","亂 了 時辰"
3,"半夜 裡和面","瞎鼓 搗"
3,"半夜 裡掄 大斧","瞎 砍 一通"
2,"半夜 裡摘 茄子","不分 老嫩"
3,"半夜 聊天","瞎 說"
3,"半夜 鬧 王殿","暗中 搞鬼"
3,"半夜 爬山","不知高低"
3,"半夜 起來 罵 閻王","等 死 等 不到 天亮"
1,"半夜 敲鐘","一鳴 驚人"
1,"半夜三更 放鞭炮","一鳴 驚人"
2,"半夜 做惡 夢","虛驚 一場"
3,"半夜 做 買 賣","暗中 交易"
3,"半夜 做 夢 娶 新娘","想得美"
3,"吃 米 不 記種 田人","忘本"
